cn,C3UserRole,unicodePwd,givenName,sn,dateOfBirth,mail,gender,telephoneNumber,studentID
student2938,10,1234,Student 2938,,,,,,
student2939,10,1234,Student 2939,,,,,,
student2940,10,1234,Student 2940,,,,,,
student2941,10,1234,Student 2941,,,,,,
student2942,10,1234,Student 2942,,,,,,
student2943,10,1234,Student 2943,,,,,,
student2944,10,1234,Student 2944,,,,,,
student2945,10,1234,Student 2945,,,,,,
student2946,10,1234,Student 2946,,,,,,
student2947,10,1234,Student 2947,,,,,,
student2948,10,1234,Student 2948,,,,,,
student2949,10,1234,Student 2949,,,,,,
student2950,10,1234,Student 2950,,,,,,
student2951,10,1234,Student 2951,,,,,,
student2952,10,1234,Student 2952,,,,,,
student2953,10,1234,Student 2953,,,,,,
student2954,10,1234,Student 2954,,,,,,
student2955,10,1234,Student 2955,,,,,,
student2956,10,1234,Student 2956,,,,,,
student2957,10,1234,Student 2957,,,,,,
student2958,10,1234,Student 2958,,,,,,
student2959,10,1234,Student 2959,,,,,,
student2960,10,1234,Student 2960,,,,,,
student2961,10,1234,Student 2961,,,,,,
student2962,10,1234,Student 2962,,,,,,
student2963,10,1234,Student 2963,,,,,,
student2964,10,1234,Student 2964,,,,,,
student2965,10,1234,Student 2965,,,,,,
student2966,10,1234,Student 2966,,,,,,
student2967,10,1234,Student 2967,,,,,,
student2968,10,1234,Student 2968,,,,,,
student2969,10,1234,Student 2969,,,,,,
student2970,10,1234,Student 2970,,,,,,
student2971,10,1234,Student 2971,,,,,,
student2972,10,1234,Student 2972,,,,,,
student2973,10,1234,Student 2973,,,,,,
student2974,10,1234,Student 2974,,,,,,
student2975,10,1234,Student 2975,,,,,,
student2976,10,1234,Student 2976,,,,,,
student2977,10,1234,Student 2977,,,,,,
student2978,10,1234,Student 2978,,,,,,
student2979,10,1234,Student 2979,,,,,,
student2980,10,1234,Student 2980,,,,,,
student2981,10,1234,Student 2981,,,,,,
student2982,10,1234,Student 2982,,,,,,
student2983,10,1234,Student 2983,,,,,,
student2984,10,1234,Student 2984,,,,,,
student2985,10,1234,Student 2985,,,,,,
student2986,10,1234,Student 2986,,,,,,
student2987,10,1234,Student 2987,,,,,,
student2988,10,1234,Student 2988,,,,,,
student2989,10,1234,Student 2989,,,,,,
student2990,10,1234,Student 2990,,,,,,
student2991,10,1234,Student 2991,,,,,,
student2992,10,1234,Student 2992,,,,,,
student2993,10,1234,Student 2993,,,,,,
student2994,10,1234,Student 2994,,,,,,
student2995,10,1234,Student 2995,,,,,,
student2996,10,1234,Student 2996,,,,,,
student2997,10,1234,Student 2997,,,,,,
student2998,10,1234,Student 2998,,,,,,
student2999,10,1234,Student 2999,,,,,,
student3000,10,1234,Student 3000,,,,,,
student3001,10,1234,Student 3001,,,,,,
student3002,10,1234,Student 3002,,,,,,
student3003,10,1234,Student 3003,,,,,,
student3004,10,1234,Student 3004,,,,,,
student3005,10,1234,Student 3005,,,,,,
student3006,10,1234,Student 3006,,,,,,
student3007,10,1234,Student 3007,,,,,,
student3008,10,1234,Student 3008,,,,,,
student3009,10,1234,Student 3009,,,,,,
student3010,10,1234,Student 3010,,,,,,
student3011,10,1234,Student 3011,,,,,,
student3012,10,1234,Student 3012,,,,,,
student3013,10,1234,Student 3013,,,,,,
student3014,10,1234,Student 3014,,,,,,
student3015,10,1234,Student 3015,,,,,,
student3016,10,1234,Student 3016,,,,,,
student3017,10,1234,Student 3017,,,,,,
student3018,10,1234,Student 3018,,,,,,
student3019,10,1234,Student 3019,,,,,,
student3020,10,1234,Student 3020,,,,,,
student3021,10,1234,Student 3021,,,,,,
student3022,10,1234,Student 3022,,,,,,
student3023,10,1234,Student 3023,,,,,,
student3024,10,1234,Student 3024,,,,,,
student3025,10,1234,Student 3025,,,,,,
student3026,10,1234,Student 3026,,,,,,
student3027,10,1234,Student 3027,,,,,,
student3028,10,1234,Student 3028,,,,,,
student3029,10,1234,Student 3029,,,,,,
student3030,10,1234,Student 3030,,,,,,
student3031,10,1234,Student 3031,,,,,,
student3032,10,1234,Student 3032,,,,,,
student3033,10,1234,Student 3033,,,,,,
student3034,10,1234,Student 3034,,,,,,
student3035,10,1234,Student 3035,,,,,,
student3036,10,1234,Student 3036,,,,,,
student3037,10,1234,Student 3037,,,,,,
student3038,10,1234,Student 3038,,,,,,
student3039,10,1234,Student 3039,,,,,,
student3040,10,1234,Student 3040,,,,,,
student3041,10,1234,Student 3041,,,,,,
student3042,10,1234,Student 3042,,,,,,
student3043,10,1234,Student 3043,,,,,,
student3044,10,1234,Student 3044,,,,,,
student3045,10,1234,Student 3045,,,,,,
student3046,10,1234,Student 3046,,,,,,
student3047,10,1234,Student 3047,,,,,,
student3048,10,1234,Student 3048,,,,,,
student3049,10,1234,Student 3049,,,,,,
student3050,10,1234,Student 3050,,,,,,
student3051,10,1234,Student 3051,,,,,,
student3052,10,1234,Student 3052,,,,,,
student3053,10,1234,Student 3053,,,,,,
student3054,10,1234,Student 3054,,,,,,
student3055,10,1234,Student 3055,,,,,,
student3056,10,1234,Student 3056,,,,,,
student3057,10,1234,Student 3057,,,,,,
student3058,10,1234,Student 3058,,,,,,
student3059,10,1234,Student 3059,,,,,,
student3060,10,1234,Student 3060,,,,,,
student3061,10,1234,Student 3061,,,,,,
student3062,10,1234,Student 3062,,,,,,
student3063,10,1234,Student 3063,,,,,,
student3064,10,1234,Student 3064,,,,,,
student3065,10,1234,Student 3065,,,,,,
student3066,10,1234,Student 3066,,,,,,
student3067,10,1234,Student 3067,,,,,,
student3068,10,1234,Student 3068,,,,,,
student3069,10,1234,Student 3069,,,,,,
student3070,10,1234,Student 3070,,,,,,
student3071,10,1234,Student 3071,,,,,,
student3072,10,1234,Student 3072,,,,,,
student3073,10,1234,Student 3073,,,,,,
student3074,10,1234,Student 3074,,,,,,
student3075,10,1234,Student 3075,,,,,,
student3076,10,1234,Student 3076,,,,,,
student3077,10,1234,Student 3077,,,,,,
student3078,10,1234,Student 3078,,,,,,
student3079,10,1234,Student 3079,,,,,,
student3080,10,1234,Student 3080,,,,,,
student3081,10,1234,Student 3081,,,,,,
student3082,10,1234,Student 3082,,,,,,
student3083,10,1234,Student 3083,,,,,,
student3084,10,1234,Student 3084,,,,,,
student3085,10,1234,Student 3085,,,,,,
student3086,10,1234,Student 3086,,,,,,
student3087,10,1234,Student 3087,,,,,,
student3088,10,1234,Student 3088,,,,,,
student3089,10,1234,Student 3089,,,,,,
student3090,10,1234,Student 3090,,,,,,
student3091,10,1234,Student 3091,,,,,,
student3092,10,1234,Student 3092,,,,,,
student3093,10,1234,Student 3093,,,,,,
student3094,10,1234,Student 3094,,,,,,
student3095,10,1234,Student 3095,,,,,,
student3096,10,1234,Student 3096,,,,,,
student3097,10,1234,Student 3097,,,,,,
student3098,10,1234,Student 3098,,,,,,
student3099,10,1234,Student 3099,,,,,,
student3100,10,1234,Student 3100,,,,,,
student3101,10,1234,Student 3101,,,,,,
student3102,10,1234,Student 3102,,,,,,
student3103,10,1234,Student 3103,,,,,,
student3104,10,1234,Student 3104,,,,,,
student3105,10,1234,Student 3105,,,,,,
student3106,10,1234,Student 3106,,,,,,
student3107,10,1234,Student 3107,,,,,,
student3108,10,1234,Student 3108,,,,,,
student3109,10,1234,Student 3109,,,,,,
student3110,10,1234,Student 3110,,,,,,
student3111,10,1234,Student 3111,,,,,,
student3112,10,1234,Student 3112,,,,,,
student3113,10,1234,Student 3113,,,,,,
student3114,10,1234,Student 3114,,,,,,
student3115,10,1234,Student 3115,,,,,,
student3116,10,1234,Student 3116,,,,,,
student3117,10,1234,Student 3117,,,,,,
student3118,10,1234,Student 3118,,,,,,
student3119,10,1234,Student 3119,,,,,,
student3120,10,1234,Student 3120,,,,,,
student3121,10,1234,Student 3121,,,,,,
student3122,10,1234,Student 3122,,,,,,
student3123,10,1234,Student 3123,,,,,,
student3124,10,1234,Student 3124,,,,,,
student3125,10,1234,Student 3125,,,,,,
student3126,10,1234,Student 3126,,,,,,
student3127,10,1234,Student 3127,,,,,,
student3128,10,1234,Student 3128,,,,,,
student3129,10,1234,Student 3129,,,,,,
student3130,10,1234,Student 3130,,,,,,
student3131,10,1234,Student 3131,,,,,,
student3132,10,1234,Student 3132,,,,,,
student3133,10,1234,Student 3133,,,,,,
student3134,10,1234,Student 3134,,,,,,
student3135,10,1234,Student 3135,,,,,,
student3136,10,1234,Student 3136,,,,,,
student3137,10,1234,Student 3137,,,,,,
student3138,10,1234,Student 3138,,,,,,
student3139,10,1234,Student 3139,,,,,,
student3140,10,1234,Student 3140,,,,,,
student3141,10,1234,Student 3141,,,,,,
student3142,10,1234,Student 3142,,,,,,
student3143,10,1234,Student 3143,,,,,,
student3144,10,1234,Student 3144,,,,,,
student3145,10,1234,Student 3145,,,,,,
student3146,10,1234,Student 3146,,,,,,
student3147,10,1234,Student 3147,,,,,,
student3148,10,1234,Student 3148,,,,,,
student3149,10,1234,Student 3149,,,,,,
student3150,10,1234,Student 3150,,,,,,
student3151,10,1234,Student 3151,,,,,,
student3152,10,1234,Student 3152,,,,,,
student3153,10,1234,Student 3153,,,,,,
student3154,10,1234,Student 3154,,,,,,
student3155,10,1234,Student 3155,,,,,,
student3156,10,1234,Student 3156,,,,,,
student3157,10,1234,Student 3157,,,,,,
student3158,10,1234,Student 3158,,,,,,
student3159,10,1234,Student 3159,,,,,,
student3160,10,1234,Student 3160,,,,,,
student3161,10,1234,Student 3161,,,,,,
student3162,10,1234,Student 3162,,,,,,
student3163,10,1234,Student 3163,,,,,,
student3164,10,1234,Student 3164,,,,,,
student3165,10,1234,Student 3165,,,,,,
student3166,10,1234,Student 3166,,,,,,
student3167,10,1234,Student 3167,,,,,,
student3168,10,1234,Student 3168,,,,,,
student3169,10,1234,Student 3169,,,,,,
student3170,10,1234,Student 3170,,,,,,
student3171,10,1234,Student 3171,,,,,,
student3172,10,1234,Student 3172,,,,,,
student3173,10,1234,Student 3173,,,,,,
student3174,10,1234,Student 3174,,,,,,
student3175,10,1234,Student 3175,,,,,,
student3176,10,1234,Student 3176,,,,,,
student3177,10,1234,Student 3177,,,,,,
student3178,10,1234,Student 3178,,,,,,
student3179,10,1234,Student 3179,,,,,,
student3180,10,1234,Student 3180,,,,,,
student3181,10,1234,Student 3181,,,,,,
student3182,10,1234,Student 3182,,,,,,
student3183,10,1234,Student 3183,,,,,,
student3184,10,1234,Student 3184,,,,,,
student3185,10,1234,Student 3185,,,,,,
student3186,10,1234,Student 3186,,,,,,
student3187,10,1234,Student 3187,,,,,,
student3188,10,1234,Student 3188,,,,,,
student3189,10,1234,Student 3189,,,,,,
student3190,10,1234,Student 3190,,,,,,
student3191,10,1234,Student 3191,,,,,,
student3192,10,1234,Student 3192,,,,,,
student3193,10,1234,Student 3193,,,,,,
student3194,10,1234,Student 3194,,,,,,
student3195,10,1234,Student 3195,,,,,,
student3196,10,1234,Student 3196,,,,,,
student3197,10,1234,Student 3197,,,,,,
student3198,10,1234,Student 3198,,,,,,
student3199,10,1234,Student 3199,,,,,,
student3200,10,1234,Student 3200,,,,,,
student3201,10,1234,Student 3201,,,,,,
student3202,10,1234,Student 3202,,,,,,
student3203,10,1234,Student 3203,,,,,,
student3204,10,1234,Student 3204,,,,,,
student3205,10,1234,Student 3205,,,,,,
student3206,10,1234,Student 3206,,,,,,
student3207,10,1234,Student 3207,,,,,,
student3208,10,1234,Student 3208,,,,,,
student3209,10,1234,Student 3209,,,,,,
student3210,10,1234,Student 3210,,,,,,
student3211,10,1234,Student 3211,,,,,,
student3212,10,1234,Student 3212,,,,,,
student3213,10,1234,Student 3213,,,,,,
student3214,10,1234,Student 3214,,,,,,
student3215,10,1234,Student 3215,,,,,,
student3216,10,1234,Student 3216,,,,,,
student3217,10,1234,Student 3217,,,,,,
student3218,10,1234,Student 3218,,,,,,
student3219,10,1234,Student 3219,,,,,,
student3220,10,1234,Student 3220,,,,,,
student3221,10,1234,Student 3221,,,,,,
student3222,10,1234,Student 3222,,,,,,
student3223,10,1234,Student 3223,,,,,,
student3224,10,1234,Student 3224,,,,,,
student3225,10,1234,Student 3225,,,,,,
student3226,10,1234,Student 3226,,,,,,
student3227,10,1234,Student 3227,,,,,,
student3228,10,1234,Student 3228,,,,,,
student3229,10,1234,Student 3229,,,,,,
student3230,10,1234,Student 3230,,,,,,
student3231,10,1234,Student 3231,,,,,,
student3232,10,1234,Student 3232,,,,,,
student3233,10,1234,Student 3233,,,,,,
student3234,10,1234,Student 3234,,,,,,
student3235,10,1234,Student 3235,,,,,,
student3236,10,1234,Student 3236,,,,,,
student3237,10,1234,Student 3237,,,,,,
student3238,10,1234,Student 3238,,,,,,
student3239,10,1234,Student 3239,,,,,,
student3240,10,1234,Student 3240,,,,,,
student3241,10,1234,Student 3241,,,,,,
student3242,10,1234,Student 3242,,,,,,
student3243,10,1234,Student 3243,,,,,,
student3244,10,1234,Student 3244,,,,,,
student3245,10,1234,Student 3245,,,,,,
student3246,10,1234,Student 3246,,,,,,
student3247,10,1234,Student 3247,,,,,,
student3248,10,1234,Student 3248,,,,,,
student3249,10,1234,Student 3249,,,,,,
student3250,10,1234,Student 3250,,,,,,
student3251,10,1234,Student 3251,,,,,,
student3252,10,1234,Student 3252,,,,,,
student3253,10,1234,Student 3253,,,,,,
student3254,10,1234,Student 3254,,,,,,
student3255,10,1234,Student 3255,,,,,,
student3256,10,1234,Student 3256,,,,,,
student3257,10,1234,Student 3257,,,,,,
student3258,10,1234,Student 3258,,,,,,
student3259,10,1234,Student 3259,,,,,,
student3260,10,1234,Student 3260,,,,,,
student3261,10,1234,Student 3261,,,,,,
student3262,10,1234,Student 3262,,,,,,
student3263,10,1234,Student 3263,,,,,,
student3264,10,1234,Student 3264,,,,,,
student3265,10,1234,Student 3265,,,,,,
student3266,10,1234,Student 3266,,,,,,
student3267,10,1234,Student 3267,,,,,,
student3268,10,1234,Student 3268,,,,,,
student3269,10,1234,Student 3269,,,,,,
student3270,10,1234,Student 3270,,,,,,
student3271,10,1234,Student 3271,,,,,,
student3272,10,1234,Student 3272,,,,,,
student3273,10,1234,Student 3273,,,,,,
student3274,10,1234,Student 3274,,,,,,
student3275,10,1234,Student 3275,,,,,,
student3276,10,1234,Student 3276,,,,,,
student3277,10,1234,Student 3277,,,,,,
student3278,10,1234,Student 3278,,,,,,
student3279,10,1234,Student 3279,,,,,,
student3280,10,1234,Student 3280,,,,,,
student3281,10,1234,Student 3281,,,,,,
student3282,10,1234,Student 3282,,,,,,
student3283,10,1234,Student 3283,,,,,,
student3284,10,1234,Student 3284,,,,,,
student3285,10,1234,Student 3285,,,,,,
student3286,10,1234,Student 3286,,,,,,
student3287,10,1234,Student 3287,,,,,,
student3288,10,1234,Student 3288,,,,,,
student3289,10,1234,Student 3289,,,,,,
student3290,10,1234,Student 3290,,,,,,
student3291,10,1234,Student 3291,,,,,,
student3292,10,1234,Student 3292,,,,,,
student3293,10,1234,Student 3293,,,,,,
student3294,10,1234,Student 3294,,,,,,
student3295,10,1234,Student 3295,,,,,,
student3296,10,1234,Student 3296,,,,,,
student3297,10,1234,Student 3297,,,,,,
student3298,10,1234,Student 3298,,,,,,
student3299,10,1234,Student 3299,,,,,,
student3300,10,1234,Student 3300,,,,,,
student3301,10,1234,Student 3301,,,,,,
student3302,10,1234,Student 3302,,,,,,
student3303,10,1234,Student 3303,,,,,,
student3304,10,1234,Student 3304,,,,,,
student3305,10,1234,Student 3305,,,,,,
student3306,10,1234,Student 3306,,,,,,
student3307,10,1234,Student 3307,,,,,,
student3308,10,1234,Student 3308,,,,,,
student3309,10,1234,Student 3309,,,,,,
student3310,10,1234,Student 3310,,,,,,
student3311,10,1234,Student 3311,,,,,,
student3312,10,1234,Student 3312,,,,,,
student3313,10,1234,Student 3313,,,,,,
student3314,10,1234,Student 3314,,,,,,
student3315,10,1234,Student 3315,,,,,,
student3316,10,1234,Student 3316,,,,,,
student3317,10,1234,Student 3317,,,,,,
student3318,10,1234,Student 3318,,,,,,
student3319,10,1234,Student 3319,,,,,,
student3320,10,1234,Student 3320,,,,,,
student3321,10,1234,Student 3321,,,,,,
student3322,10,1234,Student 3322,,,,,,
student3323,10,1234,Student 3323,,,,,,
student3324,10,1234,Student 3324,,,,,,
student3325,10,1234,Student 3325,,,,,,
student3326,10,1234,Student 3326,,,,,,
student3327,10,1234,Student 3327,,,,,,
student3328,10,1234,Student 3328,,,,,,
student3329,10,1234,Student 3329,,,,,,
student3330,10,1234,Student 3330,,,,,,
student3331,10,1234,Student 3331,,,,,,
student3332,10,1234,Student 3332,,,,,,
student3333,10,1234,Student 3333,,,,,,
student3334,10,1234,Student 3334,,,,,,
student3335,10,1234,Student 3335,,,,,,
student3336,10,1234,Student 3336,,,,,,
student3337,10,1234,Student 3337,,,,,,
student3338,10,1234,Student 3338,,,,,,
student3339,10,1234,Student 3339,,,,,,
student3340,10,1234,Student 3340,,,,,,
student3341,10,1234,Student 3341,,,,,,
student3342,10,1234,Student 3342,,,,,,
student3343,10,1234,Student 3343,,,,,,
student3344,10,1234,Student 3344,,,,,,
student3345,10,1234,Student 3345,,,,,,
student3346,10,1234,Student 3346,,,,,,
student3347,10,1234,Student 3347,,,,,,
student3348,10,1234,Student 3348,,,,,,
student3349,10,1234,Student 3349,,,,,,
student3350,10,1234,Student 3350,,,,,,
student3351,10,1234,Student 3351,,,,,,
student3352,10,1234,Student 3352,,,,,,
student3353,10,1234,Student 3353,,,,,,
student3354,10,1234,Student 3354,,,,,,
student3355,10,1234,Student 3355,,,,,,
student3356,10,1234,Student 3356,,,,,,
student3357,10,1234,Student 3357,,,,,,
student3358,10,1234,Student 3358,,,,,,
student3359,10,1234,Student 3359,,,,,,
student3360,10,1234,Student 3360,,,,,,
student3361,10,1234,Student 3361,,,,,,
student3362,10,1234,Student 3362,,,,,,
student3363,10,1234,Student 3363,,,,,,
student3364,10,1234,Student 3364,,,,,,
student3365,10,1234,Student 3365,,,,,,
student3366,10,1234,Student 3366,,,,,,
student3367,10,1234,Student 3367,,,,,,
student3368,10,1234,Student 3368,,,,,,
student3369,10,1234,Student 3369,,,,,,
student3370,10,1234,Student 3370,,,,,,
student3371,10,1234,Student 3371,,,,,,
student3372,10,1234,Student 3372,,,,,,
student3373,10,1234,Student 3373,,,,,,
student3374,10,1234,Student 3374,,,,,,
student3375,10,1234,Student 3375,,,,,,
student3376,10,1234,Student 3376,,,,,,
student3377,10,1234,Student 3377,,,,,,
student3378,10,1234,Student 3378,,,,,,
student3379,10,1234,Student 3379,,,,,,
student3380,10,1234,Student 3380,,,,,,
student3381,10,1234,Student 3381,,,,,,
student3382,10,1234,Student 3382,,,,,,
student3383,10,1234,Student 3383,,,,,,
student3384,10,1234,Student 3384,,,,,,
student3385,10,1234,Student 3385,,,,,,
student3386,10,1234,Student 3386,,,,,,
student3387,10,1234,Student 3387,,,,,,
student3388,10,1234,Student 3388,,,,,,
student3389,10,1234,Student 3389,,,,,,
student3390,10,1234,Student 3390,,,,,,
student3391,10,1234,Student 3391,,,,,,
student3392,10,1234,Student 3392,,,,,,
student3393,10,1234,Student 3393,,,,,,
student3394,10,1234,Student 3394,,,,,,
student3395,10,1234,Student 3395,,,,,,
student3396,10,1234,Student 3396,,,,,,
student3397,10,1234,Student 3397,,,,,,
student3398,10,1234,Student 3398,,,,,,
